USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
29980,201705010000,37.00,,,9
29980,201705010100,37.00,,,9
29980,201705010200,37.00,,,9
29980,201705010300,37.00,,,9
29980,201705010400,39.00,,,13
29980,201705010500,41.00,,,16
29980,201705010600,44.00,44.00,35.00,22
29980,201705010700,45.00,,,23
29980,201705010800,48.00,,,29
29980,201705010900,51.00,,,34
29980,201705011000,52.00,,,36
29980,201705011100,51.00,,,34
29980,201705011200,54.00,,,40
29980,201705011300,49.00,,,31
29980,201705011400,50.00,,,32
29980,201705011500,52.00,,,36
29980,201705011600,50.00,,,32
29980,201705011700,52.00,,,36
29980,201705011800,48.00,54.00,43.00,29
29980,201705011900,48.00,,,29
29980,201705012000,46.00,,,25
29980,201705012100,44.00,,,22
29980,201705012200,42.00,,,18
29980,201705012300,39.00,,,13
29980,201705020000,38.00,,,11
29980,201705020100,36.00,,,7
29980,201705020200,36.00,,,7
29980,201705020300,35.00,,,5
29980,201705020400,40.00,,,14
29980,201705020500,46.00,,,25
29980,201705020600,50.00,50.00,34.00,32
29980,201705020700,54.00,,,40
29980,201705020800,52.00,,,36
29980,201705020900,53.00,,,38
29980,201705021000,55.00,,,41
29980,201705021100,55.00,,,41
29980,201705021200,57.00,,,45
29980,201705021300,60.00,,,50
29980,201705021400,60.00,,,50
29980,201705021500,59.00,,,49
29980,201705021600,57.00,,,45
29980,201705021700,56.00,,,43
29980,201705021800,53.00,61.00,49.00,38
29980,201705021900,50.00,,,32
29980,201705022000,49.00,,,31
29980,201705022100,46.00,,,25
29980,201705022200,46.00,,,25
29980,201705022300,44.00,,,22
29980,201705030000,42.00,,,18
29980,201705030100,40.00,,,14
29980,201705030200,39.00,,,13
29980,201705030300,39.00,,,13
29980,201705030400,42.00,,,18
29980,201705030500,44.00,,,22
29980,201705030600,47.00,53.00,38.00,27
29980,201705030700,50.00,,,32
29980,201705030800,50.00,,,32
29980,201705030900,53.00,,,38
29980,201705031000,54.00,,,40
29980,201705031100,56.00,,,43
29980,201705031200,56.00,,,43
29980,201705031300,56.00,,,43
29980,201705031400,55.00,,,41
29980,201705031500,54.00,,,40
29980,201705031600,54.00,,,40
29980,201705031700,53.00,,,38
29980,201705031800,51.00,57.00,47.00,34
29980,201705031900,49.00,,,31
29980,201705032000,48.00,,,29
29980,201705032100,46.00,,,25
29980,201705032200,45.00,,,23
29980,201705032300,43.00,,,20
29980,201705040000,41.00,,,16
29980,201705040100,40.00,,,14
29980,201705040200,38.00,,,11
29980,201705040300,38.00,,,11
29980,201705040400,40.00,,,14
29980,201705040500,43.00,,,20
29980,201705040600,45.00,51.00,37.00,23
29980,201705040700,47.00,,,27
29980,201705040800,48.00,,,29
29980,201705040900,49.00,,,31
29980,201705041000,51.00,,,34
29980,201705041100,49.00,,,31
29980,201705041200,49.00,,,31
29980,201705041300,51.00,,,34
29980,201705041400,48.00,,,29
29980,201705041500,48.00,,,29
29980,201705041600,47.00,,,27
29980,201705041700,46.00,,,25
29980,201705041800,44.00,52.00,44.00,22
29980,201705041900,42.00,,,18
29980,201705042000,40.00,,,14
29980,201705042100,39.00,,,13
29980,201705042200,40.00,,,14
29980,201705042300,38.00,,,11
29980,201705050000,37.00,,,9
29980,201705050100,37.00,,,9
29980,201705050200,36.00,,,7
29980,201705050300,35.00,,,5
29980,201705050400,38.00,,,11
29980,201705050500,41.00,,,16
29980,201705050600,45.00,45.00,35.00,23
29980,201705050700,49.00,,,31
29980,201705050800,52.00,,,36
29980,201705050900,55.00,,,41
29980,201705051000,58.00,,,47
29980,201705051100,58.00,,,47
29980,201705051200,59.00,,,49
29980,201705051300,57.00,,,45
29980,201705051400,59.00,,,49
29980,201705051500,58.00,,,47
29980,201705051600,59.00,,,49
29980,201705051700,62.00,,,54
29980,201705051800,58.00,64.00,45.00,47
29980,201705051900,55.00,,,41
29980,201705052000,54.00,,,40
29980,201705052100,53.00,,,38
29980,201705052200,50.00,,,32
29980,201705052300,49.00,,,31
29980,201705060000,47.00,,,27
29980,201705060100,46.00,,,25
29980,201705060200,45.00,,,23
29980,201705060300,45.00,,,23
29980,201705060400,48.00,,,29
29980,201705060500,51.00,,,34
29980,201705060600,54.00,59.00,44.00,40
29980,201705060700,56.00,,,43
29980,201705060800,57.00,,,45
29980,201705060900,58.00,,,47
29980,201705061000,59.00,,,49
29980,201705061100,59.00,,,49
29980,201705061200,58.00,,,47
29980,201705061300,58.00,,,47
29980,201705061400,58.00,,,47
29980,201705061500,57.00,,,45
29980,201705061600,56.00,,,43
29980,201705061700,55.00,,,41
29980,201705061800,52.00,59.00,52.00,36
29980,201705061900,49.00,,,31
29980,201705062000,47.00,,,27
29980,201705062100,45.00,,,23
29980,201705062200,44.00,,,22
29980,201705062300,43.00,,,20
29980,201705070000,41.00,,,16
29980,201705070100,40.00,,,14
29980,201705070200,38.00,,,11
29980,201705070300,36.00,,,7
29980,201705070400,38.00,,,11
29980,201705070500,41.00,,,16
29980,201705070600,43.00,52.00,36.00,20
29980,201705070700,46.00,,,25
29980,201705070800,46.00,,,25
29980,201705070900,46.00,,,25
29980,201705071000,46.00,,,25
29980,201705071100,47.00,,,27
29980,201705071200,48.00,,,29
29980,201705071300,46.00,,,25
29980,201705071400,44.00,,,22
29980,201705071500,46.00,,,25
29980,201705071600,44.00,,,22
29980,201705071700,42.00,,,18
29980,201705071800,42.00,50.00,42.00,18
29980,201705071900,41.00,,,16
29980,201705072000,40.00,,,14
29980,201705072100,41.00,,,16
29980,201705072200,40.00,,,14
29980,201705072300,39.00,,,13
29980,201705080000,39.00,,,13
29980,201705080100,39.00,,,13
29980,201705080200,39.00,,,13
29980,201705080300,39.00,,,13
29980,201705080400,38.00,,,11
29980,201705080500,40.00,,,14
29980,201705080600,41.00,42.00,38.00,16
29980,201705080700,43.00,,,20
29980,201705080800,42.00,,,18
29980,201705080900,42.00,,,18
29980,201705081000,44.00,,,22
29980,201705081100,44.00,,,22
29980,201705081200,45.00,,,23
29980,201705081300,42.00,,,18
29980,201705081400,41.00,,,16
29980,201705081500,40.00,,,14
29980,201705081600,40.00,,,14
29980,201705081700,37.00,,,9
29980,201705081800,38.00,47.00,37.00,11
29980,201705081900,37.00,,,9
29980,201705082000,36.00,,,7
29980,201705082100,35.00,,,5
29980,201705082200,35.00,,,5
29980,201705082300,34.00,,,4
29980,201705090000,33.00,,,2
29980,201705090100,33.00,,,2
29980,201705090200,33.00,,,2
29980,201705090300,33.00,,,2
29980,201705090400,35.00,,,5
29980,201705090500,36.00,,,7
29980,201705090600,37.00,38.00,33.00,9
29980,201705090700,35.00,,,5
29980,201705090800,36.00,,,7
29980,201705090900,37.00,,,9
29980,201705091000,38.00,,,11
29980,201705091100,39.00,,,13
29980,201705091200,36.00,,,7
29980,201705091300,39.00,,,13
29980,201705091400,37.00,,,9
29980,201705091500,37.00,,,9
29980,201705091600,35.00,,,5
29980,201705091700,36.00,,,7
29980,201705091800,36.00,41.00,34.00,7
29980,201705091900,33.00,,,2
29980,201705092000,32.00,,,0
29980,201705092100,30.00,,,-4
29980,201705092200,30.00,,,-4
29980,201705092300,29.00,,,-5
29980,201705100000,29.00,,,-5
29980,201705100100,29.00,,,-5
29980,201705100200,29.00,,,-5
29980,201705100300,30.00,,,-4
29980,201705100400,32.00,,,0
29980,201705100500,35.00,,,5
29980,201705100600,39.00,39.00,28.00,13
29980,201705100700,40.00,,,14
29980,201705100800,40.00,,,14
29980,201705100900,36.00,,,7
29980,201705101000,35.00,,,5
29980,201705101100,38.00,,,11
29980,201705101200,38.00,,,11
29980,201705101300,39.00,,,13
29980,201705101400,37.00,,,9
29980,201705101500,39.00,,,13
29980,201705101600,38.00,,,11
29980,201705101700,37.00,,,9
29980,201705101800,36.00,42.00,33.00,7
29980,201705101900,35.00,,,5
29980,201705102000,33.00,,,2
29980,201705102100,32.00,,,0
29980,201705102200,30.00,,,-4
29980,201705102300,31.00,,,-2
29980,201705110000,29.00,,,-5
29980,201705110100,30.00,,,-4
29980,201705110200,29.00,,,-5
29980,201705110300,28.00,,,-7
29980,201705110400,29.00,,,-5
29980,201705110500,34.00,,,4
29980,201705110600,38.00,38.00,28.00,11
29980,201705110700,42.00,,,18
29980,201705110800,41.00,,,16
29980,201705110900,42.00,,,18
29980,201705111000,41.00,,,16
29980,201705111100,44.00,,,22
29980,201705111200,46.00,,,25
29980,201705111300,41.00,,,16
29980,201705111400,40.00,,,14
29980,201705111500,40.00,,,14
29980,201705111600,43.00,,,20
29980,201705111700,41.00,,,16
29980,201705111800,40.00,46.00,38.00,14
29980,201705111900,38.00,,,11
29980,201705112000,36.00,,,7
29980,201705112100,33.00,,,2
29980,201705112200,32.00,,,0
29980,201705112300,31.00,,,-2
29980,201705120000,30.00,,,-4
29980,201705120100,29.00,,,-5
29980,201705120200,29.00,,,-5
29980,201705120300,31.00,,,-2
29980,201705120400,34.00,,,4
29980,201705120500,38.00,,,11
29980,201705120600,40.00,41.00,29.00,14
29980,201705120700,43.00,,,20
29980,201705120800,45.00,,,23
29980,201705120900,46.00,,,25
29980,201705121000,46.00,,,25
29980,201705121100,47.00,,,27
29980,201705121200,49.00,,,31
29980,201705121300,51.00,,,34
29980,201705121400,50.00,,,32
29980,201705121500,47.00,,,27
29980,201705121600,48.00,,,29
29980,201705121700,49.00,,,31
29980,201705121800,47.00,52.00,40.00,27
29980,201705121900,44.00,,,22
29980,201705122000,40.00,,,14
29980,201705122100,39.00,,,13
29980,201705122200,38.00,,,11
29980,201705122300,38.00,,,11
29980,201705130000,36.00,,,7
29980,201705130100,34.00,,,4
29980,201705130200,33.00,,,2
29980,201705130300,36.00,,,7
29980,201705130400,41.00,,,16
29980,201705130500,44.00,,,22
29980,201705130600,47.00,47.00,33.00,27
29980,201705130700,49.00,,,31
29980,201705130800,51.00,,,34
29980,201705130900,52.00,,,36
29980,201705131000,52.00,,,36
29980,201705131100,54.00,,,40
29980,201705131200,54.00,,,40
29980,201705131300,53.00,,,38
29980,201705131400,55.00,,,41
29980,201705131500,55.00,,,41
29980,201705131600,54.00,,,40
29980,201705131700,47.00,,,27
29980,201705131800,45.00,56.00,44.00,23
29980,201705131900,44.00,,,22
29980,201705132000,43.00,,,20
29980,201705132100,42.00,,,18
29980,201705132200,38.00,,,11
29980,201705132300,38.00,,,11
29980,201705140000,38.00,,,11
29980,201705140100,41.00,,,16
29980,201705140200,42.00,,,18
29980,201705140300,44.00,,,22
29980,201705140400,46.00,,,25
29980,201705140500,48.00,,,29
29980,201705140600,49.00,49.00,36.00,31
29980,201705140700,50.00,,,32
29980,201705140800,51.00,,,34
29980,201705140900,52.00,,,36
29980,201705141000,54.00,,,40
29980,201705141100,53.00,,,38
29980,201705141200,55.00,,,41
29980,201705141300,57.00,,,45
29980,201705141400,57.00,,,45
29980,201705141500,55.00,,,41
29980,201705141600,53.00,,,38
29980,201705141700,51.00,,,34
29980,201705141800,52.00,58.00,49.00,36
29980,201705141900,51.00,,,34
29980,201705142000,51.00,,,34
29980,201705142100,51.00,,,34
29980,201705142200,50.00,,,32
29980,201705142300,49.00,,,31
29980,201705150000,48.00,,,29
29980,201705150100,47.00,,,27
29980,201705150200,47.00,,,27
29980,201705150300,47.00,,,27
29980,201705150400,48.00,,,29
29980,201705150500,48.00,,,29
29980,201705150600,48.00,52.00,47.00,29
29980,201705150700,48.00,,,29
29980,201705150800,48.00,,,29
29980,201705150900,48.00,,,29
29980,201705151000,49.00,,,31
29980,201705151100,51.00,,,34
29980,201705151200,56.00,,,43
29980,201705151300,57.00,,,45
29980,201705151400,56.00,,,43
29980,201705151500,56.00,,,43
29980,201705151600,54.00,,,40
29980,201705151700,50.00,,,32
29980,201705151800,46.00,59.00,46.00,25
29980,201705151900,42.00,,,18
29980,201705152000,39.00,,,13
29980,201705152100,37.00,,,9
29980,201705152200,37.00,,,9
29980,201705152300,37.00,,,9
29980,201705160000,36.00,,,7
29980,201705160100,34.00,,,4
29980,201705160200,33.00,,,2
29980,201705160300,35.00,,,5
29980,201705160400,37.00,,,9
29980,201705160500,39.00,,,13
29980,201705160600,41.00,46.00,32.00,16
29980,201705160700,45.00,,,23
29980,201705160800,48.00,,,29
29980,201705160900,52.00,,,36
29980,201705161000,52.00,,,36
29980,201705161100,53.00,,,38
29980,201705161200,51.00,,,34
29980,201705161300,51.00,,,34
29980,201705161400,52.00,,,36
29980,201705161600,49.00,,,31
29980,201705161700,50.00,,,32
29980,201705161800,48.00,53.00,42.00,29
29980,201705161900,46.00,,,25
29980,201705162000,46.00,,,25
29980,201705162100,45.00,,,23
29980,201705162200,44.00,,,22
29980,201705162300,44.00,,,22
29980,201705170000,44.00,,,22
29980,201705170100,44.00,,,22
29980,201705170200,42.00,,,18
29980,201705170300,44.00,,,22
29980,201705170400,47.00,,,27
29980,201705170500,47.00,,,27
29980,201705170600,49.00,49.00,42.00,31
29980,201705170700,49.00,,,31
29980,201705170800,49.00,,,31
29980,201705170900,51.00,,,34
29980,201705171000,53.00,,,38
29980,201705171100,55.00,,,41
29980,201705171200,54.00,,,40
29980,201705171300,54.00,,,40
29980,201705171400,54.00,,,40
29980,201705171500,52.00,,,36
29980,201705171600,51.00,,,34
29980,201705171700,51.00,,,34
29980,201705171800,51.00,56.00,48.00,34
29980,201705171900,50.00,,,32
29980,201705172000,50.00,,,32
29980,201705172100,48.00,,,29
29980,201705172200,48.00,,,29
29980,201705172300,48.00,,,29
29980,201705180000,49.00,,,31
29980,201705180100,48.00,,,29
29980,201705180200,48.00,,,29
29980,201705180300,49.00,,,31
29980,201705180400,49.00,,,31
29980,201705180500,49.00,,,31
29980,201705180600,50.00,51.00,47.00,32
29980,201705180700,51.00,,,34
29980,201705180800,51.00,,,34
29980,201705180900,54.00,,,40
29980,201705181000,54.00,,,40
29980,201705181100,53.00,,,38
29980,201705181200,55.00,,,41
29980,201705181300,55.00,,,41
29980,201705181400,57.00,,,45
29980,201705181500,57.00,,,45
29980,201705181600,54.00,,,40
29980,201705181700,54.00,,,40
29980,201705181800,52.00,59.00,50.00,36
29980,201705181900,50.00,,,32
29980,201705182000,51.00,,,34
29980,201705182100,51.00,,,34
29980,201705182200,51.00,,,34
29980,201705182300,50.00,,,32
29980,201705190000,50.00,,,32
29980,201705190100,49.00,,,31
29980,201705190200,50.00,,,32
29980,201705190300,52.00,,,36
29980,201705190400,52.00,,,36
29980,201705190500,55.00,,,41
29980,201705190600,56.00,56.00,49.00,43
29980,201705190700,59.00,,,49
29980,201705190800,61.00,,,52
29980,201705190900,65.00,,,59
29980,201705191000,67.00,,,63
29980,201705191100,68.00,,,65
29980,201705191200,71.00,,,70
29980,201705191300,73.00,,,74
29980,201705191400,73.00,,,74
29980,201705191500,71.00,,,70
29980,201705191600,70.00,,,68
29980,201705191700,66.00,,,61
29980,201705191800,63.00,73.00,56.00,56
29980,201705191900,61.00,,,52
29980,201705192000,63.00,,,56
29980,201705192100,61.00,,,52
29980,201705192200,61.00,,,52
29980,201705192300,61.00,,,52
29980,201705200000,60.00,,,50
29980,201705200100,61.00,,,52
29980,201705200200,60.00,,,50
29980,201705200300,59.00,,,49
29980,201705200400,61.00,,,52
29980,201705200500,62.00,,,54
29980,201705200600,64.00,64.00,59.00,58
29980,201705200700,66.00,,,61
29980,201705200800,66.00,,,61
29980,201705200900,69.00,,,67
29980,201705201000,71.00,,,70
29980,201705201100,68.00,,,65
29980,201705201200,67.00,,,63
29980,201705201300,66.00,,,61
29980,201705201400,64.00,,,58
29980,201705201500,64.00,,,58
29980,201705201600,62.00,,,54
29980,201705201700,62.00,,,54
29980,201705201800,61.00,71.00,61.00,52
29980,201705201900,59.00,,,49
29980,201705202000,58.00,,,47
29980,201705202100,56.00,,,43
29980,201705202200,55.00,,,41
29980,201705202300,55.00,,,41
29980,201705210000,54.00,,,40
29980,201705210100,51.00,,,34
29980,201705210200,51.00,,,34
29980,201705210300,52.00,,,36
29980,201705210400,55.00,,,41
29980,201705210500,58.00,,,47
29980,201705210600,59.00,61.00,49.00,49
29980,201705210700,60.00,,,50
29980,201705210800,61.00,,,52
29980,201705210900,62.00,,,54
29980,201705211000,64.00,,,58
29980,201705211100,65.00,,,59
29980,201705211200,65.00,,,59
29980,201705211300,64.00,,,58
29980,201705211400,63.00,,,56
29980,201705211500,62.00,,,54
29980,201705211600,61.00,,,52
29980,201705211700,61.00,,,52
29980,201705211800,60.00,65.00,58.00,50
29980,201705211900,59.00,,,49
29980,201705212000,58.00,,,47
29980,201705212100,55.00,,,41
29980,201705212200,54.00,,,40
29980,201705212300,53.00,,,38
29980,201705220000,51.00,,,34
29980,201705220100,50.00,,,32
29980,201705220200,49.00,,,31
29980,201705220300,52.00,,,36
29980,201705220400,55.00,,,41
29980,201705220500,54.00,,,40
29980,201705220600,54.00,60.00,48.00,40
29980,201705220700,56.00,,,43
29980,201705220800,60.00,,,50
29980,201705220900,63.00,,,56
29980,201705221000,66.00,,,61
29980,201705221100,66.00,,,61
29980,201705221200,65.00,,,59
29980,201705221300,65.00,,,59
29980,201705221400,64.00,,,58
29980,201705221500,62.00,,,54
29980,201705221600,65.00,,,59
29980,201705221700,64.00,,,58
29980,201705221800,63.00,68.00,54.00,56
29980,201705221900,60.00,,,50
29980,201705222000,58.00,,,47
29980,201705222100,56.00,,,43
29980,201705222200,54.00,,,40
29980,201705222300,52.00,,,36
29980,201705230000,50.00,,,32
29980,201705230100,48.00,,,29
29980,201705230200,47.00,,,27
29980,201705230300,48.00,,,29
29980,201705230400,52.00,,,36
29980,201705230500,56.00,,,43
29980,201705230600,59.00,63.00,47.00,49
29980,201705230700,59.00,,,49
29980,201705230800,58.00,,,47
29980,201705230900,59.00,,,49
29980,201705231000,60.00,,,50
29980,201705231100,60.00,,,50
29980,201705231200,62.00,,,54
29980,201705231300,65.00,,,59
29980,201705231400,64.00,,,58
29980,201705231500,60.00,,,50
29980,201705231600,57.00,,,45
29980,201705231700,57.00,,,45
29980,201705231800,55.00,66.00,55.00,41
29980,201705231900,55.00,,,41
29980,201705232000,54.00,,,40
29980,201705232100,53.00,,,38
29980,201705232200,54.00,,,40
29980,201705232300,53.00,,,38
29980,201705240000,51.00,,,34
29980,201705240100,49.00,,,31
29980,201705240200,49.00,,,31
29980,201705240300,51.00,,,34
29980,201705240400,52.00,,,36
29980,201705240500,54.00,,,40
29980,201705240600,58.00,58.00,49.00,47
29980,201705240700,55.00,,,41
29980,201705240800,56.00,,,43
29980,201705240900,54.00,,,40
29980,201705241000,58.00,,,47
29980,201705241100,62.00,,,54
29980,201705241200,60.00,,,50
29980,201705241300,61.00,,,52
29980,201705241400,61.00,,,52
29980,201705241500,57.00,,,45
29980,201705241600,56.00,,,43
29980,201705241700,55.00,,,41
29980,201705241800,55.00,62.00,52.00,41
29980,201705241900,51.00,,,34
29980,201705242000,50.00,,,32
29980,201705242100,49.00,,,31
29980,201705242200,49.00,,,31
29980,201705242300,48.00,,,29
29980,201705250000,48.00,,,29
29980,201705250100,48.00,,,29
29980,201705250200,48.00,,,29
29980,201705250300,49.00,,,31
29980,201705250400,52.00,,,36
29980,201705250500,58.00,,,47
29980,201705250600,55.00,58.00,48.00,41
29980,201705250700,61.00,,,52
29980,201705250800,62.00,,,54
29980,201705250900,62.00,,,54
29980,201705251000,59.00,,,49
29980,201705251100,65.00,,,59
29980,201705251200,68.00,,,65
29980,201705251300,64.00,,,58
29980,201705251400,66.00,,,61
29980,201705251500,65.00,,,59
29980,201705251600,63.00,,,56
29980,201705251700,60.00,,,50
29980,201705251800,57.00,69.00,54.00,45
29980,201705251900,55.00,,,41
29980,201705252000,54.00,,,40
29980,201705252100,53.00,,,38
29980,201705252200,52.00,,,36
29980,201705252300,50.00,,,32
29980,201705260000,49.00,,,31
29980,201705260100,47.00,,,27
29980,201705260200,46.00,,,25
29980,201705260300,47.00,,,27
29980,201705260400,51.00,,,34
29980,201705260500,55.00,,,41
29980,201705260600,58.00,58.00,46.00,47
29980,201705260700,61.00,,,52
29980,201705260800,62.00,,,54
29980,201705260900,64.00,,,58
29980,201705261000,57.00,,,45
29980,201705261100,61.00,,,52
29980,201705261200,60.00,,,50
29980,201705261300,59.00,,,49
29980,201705261400,60.00,,,50
29980,201705261500,63.00,,,56
29980,201705261600,64.00,,,58
29980,201705261700,64.00,,,58
29980,201705261800,62.00,68.00,55.00,54
29980,201705261900,59.00,,,49
29980,201705262000,56.00,,,43
29980,201705262100,55.00,,,41
29980,201705262200,53.00,,,38
29980,201705262300,50.00,,,32
29980,201705270000,47.00,,,27
29980,201705270100,45.00,,,23
29980,201705270200,44.00,,,22
29980,201705270300,46.00,,,25
29980,201705270400,47.00,,,27
29980,201705270500,50.00,,,32
29980,201705270600,50.00,62.00,44.00,32
29980,201705270700,51.00,,,34
29980,201705270800,54.00,,,40
29980,201705270900,53.00,,,38
29980,201705271000,51.00,,,34
29980,201705271100,51.00,,,34
29980,201705271200,51.00,,,34
29980,201705271300,50.00,,,32
29980,201705271400,49.00,,,31
29980,201705271500,49.00,,,31
29980,201705271600,49.00,,,31
29980,201705271700,49.00,,,31
29980,201705271800,49.00,54.00,48.00,31
29980,201705271900,49.00,,,31
29980,201705272000,48.00,,,29
29980,201705272100,49.00,,,31
29980,201705272200,49.00,,,31
29980,201705272300,49.00,,,31
29980,201705280000,49.00,,,31
29980,201705280100,47.00,,,27
29980,201705280200,47.00,,,27
29980,201705280300,49.00,,,31
29980,201705280400,48.00,,,29
29980,201705280500,49.00,,,31
29980,201705280600,50.00,50.00,46.00,32
29980,201705280700,54.00,,,40
29980,201705280800,56.00,,,43
29980,201705280900,58.00,,,47
29980,201705281000,58.00,,,47
29980,201705281100,61.00,,,52
29980,201705281200,63.00,,,56
29980,201705281300,64.00,,,58
29980,201705281400,60.00,,,50
29980,201705281500,63.00,,,56
29980,201705281600,61.00,,,52
29980,201705281700,60.00,,,50
29980,201705281800,58.00,64.00,50.00,47
29980,201705281900,55.00,,,41
29980,201705282000,55.00,,,41
29980,201705282100,55.00,,,41
29980,201705282200,56.00,,,43
29980,201705282300,55.00,,,41
29980,201705290000,55.00,,,41
29980,201705290100,55.00,,,41
29980,201705290200,55.00,,,41
29980,201705290300,56.00,,,43
29980,201705290400,57.00,,,45
29980,201705290500,59.00,,,49
29980,201705290600,59.00,59.00,54.00,49
29980,201705290700,64.00,,,58
29980,201705290800,64.00,,,58
29980,201705291100,63.00,,,56
29980,201705291200,64.00,,,58
29980,201705291300,63.00,,,56
29980,201705291400,61.00,,,52
29980,201705291500,60.00,,,50
29980,201705291600,59.00,,,49
29980,201705291700,57.00,,,45
29980,201705291800,55.00,67.00,55.00,41
29980,201705291900,53.00,,,38
29980,201705292000,48.00,,,29
29980,201705292100,45.00,,,23
29980,201705292200,46.00,,,25
29980,201705292300,43.00,,,20
29980,201705300000,42.00,,,18
29980,201705300100,40.00,,,14
29980,201705300200,40.00,,,14
29980,201705300300,44.00,,,22
29980,201705300400,49.00,,,31
29980,201705300500,51.00,,,34
29980,201705300600,52.00,55.00,40.00,36
29980,201705300700,55.00,,,41
29980,201705300800,55.00,,,41
29980,201705300900,54.00,,,40
29980,201705301000,53.00,,,38
29980,201705301100,54.00,,,40
29980,201705301200,55.00,,,41
29980,201705301300,53.00,,,38
29980,201705301400,52.00,,,36
29980,201705301500,51.00,,,34
29980,201705301600,49.00,,,31
29980,201705301700,49.00,,,31
29980,201705301800,48.00,56.00,48.00,29
29980,201705301900,48.00,,,29
29980,201705302000,48.00,,,29
29980,201705302100,48.00,,,29
29980,201705302200,48.00,,,29
29980,201705302300,49.00,,,31
29980,201705310000,48.00,,,29
29980,201705310100,48.00,,,29
29980,201705310200,48.00,,,29
29980,201705310300,48.00,,,29
29980,201705310400,48.00,,,29
29980,201705310500,48.00,,,29
29980,201705310600,49.00,49.00,47.00,31
29980,201705310700,50.00,,,32
29980,201705310800,50.00,,,32
29980,201705310900,51.00,,,34
29980,201705311000,51.00,,,34
29980,201705311100,54.00,,,40
29980,201705311200,56.00,,,43
29980,201705311300,58.00,,,47
29980,201705311400,60.00,,,50
29980,201705311500,58.00,,,47
29980,201705311600,57.00,,,45
29980,201705311700,55.00,,,41
29980,201705311800,53.00,61.00,49.00,38
29980,201705311900,51.00,,,34
29980,201705312000,50.00,,,32
29980,201705312100,47.00,,,27
29980,201705312200,44.00,,,22
29980,201705312300,43.00,,,20
29980,201706010000,42.00,,,18
29980,201706010100,40.00,,,14
29980,201706010200,40.00,,,14
29980,201706010300,41.00,,,16
29980,201706010400,44.00,,,22
29980,201706010500,46.00,,,25
29980,201706010600,48.00,53.00,40.00,29
29980,201706010700,50.00,,,32
29980,201706010800,44.00,,,22
29980,201706010900,42.00,,,18
29980,201706011000,46.00,,,25
29980,201706011100,47.00,,,27
29980,201706011200,42.00,,,18
29980,201706011300,47.00,,,27
29980,201706011400,49.00,,,31
29980,201706011500,48.00,,,29
29980,201706011600,45.00,,,23
29980,201706011700,42.00,,,18
29980,201706011800,44.00,52.00,42.00,22
29980,201706011900,43.00,,,20
29980,201706012000,42.00,,,18
29980,201706012100,40.00,,,14
29980,201706012200,40.00,,,14
29980,201706012300,39.00,,,13
29980,201706020000,38.00,,,11
29980,201706020100,37.00,,,9
29980,201706020200,37.00,,,9
29980,201706020300,39.00,,,13
29980,201706020400,41.00,,,16
29980,201706020500,43.00,,,20
29980,201706020600,44.00,44.00,36.00,22
29980,201706020700,44.00,,,22
29980,201706020800,45.00,,,23
29980,201706020900,45.00,,,23
29980,201706021000,46.00,,,25
29980,201706021100,47.00,,,27
29980,201706021200,47.00,,,27
29980,201706021300,47.00,,,27
29980,201706021400,47.00,,,27
29980,201706021500,45.00,,,23
29980,201706021600,45.00,,,23
29980,201706021700,47.00,,,27
29980,201706021800,47.00,49.00,43.00,27
29980,201706021900,44.00,,,22
29980,201706022000,43.00,,,20
29980,201706022100,40.00,,,14
29980,201706022200,40.00,,,14
29980,201706022300,40.00,,,14
29980,201706030000,39.00,,,13
29980,201706030100,40.00,,,14
29980,201706030200,39.00,,,13
29980,201706030300,40.00,,,14
29980,201706030400,43.00,,,20
29980,201706030500,46.00,,,25
29980,201706030600,48.00,48.00,38.00,29
29980,201706030700,49.00,,,31
29980,201706030800,51.00,,,34
29980,201706030900,53.00,,,38
29980,201706031000,55.00,,,41
29980,201706031100,55.00,,,41
29980,201706031200,56.00,,,43
29980,201706031300,59.00,,,49
29980,201706031400,59.00,,,49
29980,201706031500,59.00,,,49
29980,201706031600,60.00,,,50
29980,201706031700,59.00,,,49
29980,201706031800,57.00,61.00,47.00,45
29980,201706031900,52.00,,,36
29980,201706032000,49.00,,,31
29980,201706032100,48.00,,,29
29980,201706032200,46.00,,,25
29980,201706032300,45.00,,,23
29980,201706040000,43.00,,,20
29980,201706040100,43.00,,,20
29980,201706040200,41.00,,,16
29980,201706040300,43.00,,,20
29980,201706040400,44.00,,,22
29980,201706040500,46.00,,,25
29980,201706040600,48.00,57.00,41.00,29
29980,201706040700,50.00,,,32
29980,201706040800,51.00,,,34
29980,201706040900,52.00,,,36
29980,201706041000,53.00,,,38
29980,201706041100,54.00,,,40
29980,201706041200,55.00,,,41
29980,201706041300,56.00,,,43
29980,201706041400,57.00,,,45
29980,201706041500,59.00,,,49
29980,201706041600,58.00,,,47
29980,201706041700,52.00,,,36
29980,201706041800,49.00,61.00,47.00,31
29980,201706041900,49.00,,,31
29980,201706042000,49.00,,,31
29980,201706042100,49.00,,,31
29980,201706042200,49.00,,,31
29980,201706042300,50.00,,,32
29980,201706050000,49.00,,,31
29980,201706050100,50.00,,,32
29980,201706050200,49.00,,,31
29980,201706050300,51.00,,,34
29980,201706050400,50.00,,,32
29980,201706050500,51.00,,,34
29980,201706050600,52.00,52.00,48.00,36
29980,201706050700,51.00,,,34
