USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
28450,201705280950,36.00,,,7
28450,201705281000,35.00,,,5
28450,201705281020,36.00,,,7
28450,201705281050,36.00,,,7
28450,201705281100,36.00,,,7
28450,201705281120,36.00,,,7
28450,201705281150,36.00,,,7
28450,201705281200,36.00,,,7
28450,201705281220,36.00,,,7
28450,201705281250,36.00,,,7
28450,201705281300,36.00,,,7
28450,201705281320,36.00,,,7
28450,201705281350,36.00,,,7
28450,201705281400,35.00,,,5
28450,201705281420,36.00,,,7
28450,201705281450,36.00,,,7
28450,201705281500,35.00,,,5
28450,201705281520,36.00,,,7
28450,201705281550,36.00,,,7
28450,201705281600,35.00,,,5
28450,201705281620,36.00,,,7
28450,201705281650,36.00,,,7
28450,201705281700,35.00,,,5
28450,201705281720,34.00,,,4
28450,201705281750,34.00,,,4
28450,201705281800,33.00,38.00,33.00,2
28450,201705281820,34.00,,,4
28450,201705281850,34.00,,,4
28450,201705281900,33.00,,,2
28450,201705281920,32.00,,,0
28450,201705281950,32.00,,,0
28450,201705282000,33.00,,,2
28450,201705282020,34.00,,,4
28450,201705282050,34.00,,,4
28450,201705282100,33.00,,,2
28450,201705282120,34.00,,,4
28450,201705282150,34.00,,,4
28450,201705282200,33.00,,,2
28450,201705282220,34.00,,,4
28450,201705282250,34.00,,,4
28450,201705282300,33.00,,,2
28450,201705282320,34.00,,,4
28450,201705282350,34.00,,,4
28450,201705290000,33.00,,,2
28450,201705290020,32.00,,,0
28450,201705290050,32.00,,,0
28450,201705290100,32.00,,,0
28450,201705290120,32.00,,,0
28450,201705290150,32.00,,,0
28450,201705290200,32.00,,,0
28450,201705290220,32.00,,,0
28450,201705290250,34.00,,,4
28450,201705290300,34.00,,,4
28450,201705290320,34.00,,,4
28450,201705290350,36.00,,,7
28450,201705290400,36.00,,,7
28450,201705290420,36.00,,,7
28450,201705290450,37.00,,,9
28450,201705290500,38.00,,,11
28450,201705290520,39.00,,,13
28450,201705290550,39.00,,,13
28450,201705290600,40.00,40.00,32.00,14
28450,201705290620,41.00,,,16
28450,201705290650,41.00,,,16
28450,201705290700,42.00,,,18
28450,201705290720,39.00,,,13
28450,201705290750,41.00,,,16
28450,201705290800,43.00,,,20
28450,201705290820,41.00,,,16
28450,201705290850,39.00,,,13
28450,201705290900,40.00,,,14
28450,201705290920,39.00,,,13
28450,201705291050,39.00,,,13
28450,201705291100,41.00,,,16
28450,201705291120,43.00,,,20
28450,201705291150,41.00,,,16
28450,201705291200,41.00,,,16
28450,201705291220,41.00,,,16
28450,201705291250,43.00,,,20
28450,201705291300,43.00,,,20
28450,201705291320,43.00,,,20
28450,201705291350,43.00,,,20
28450,201705291400,43.00,,,20
28450,201705291420,43.00,,,20
28450,201705291450,43.00,,,20
28450,201705291500,44.00,,,22
28450,201705291520,43.00,,,20
28450,201705291550,43.00,,,20
28450,201705291600,44.00,,,22
28450,201705291620,43.00,,,20
28450,201705291650,41.00,,,16
28450,201705291700,41.00,,,16
28450,201705291720,41.00,,,16
28450,201705291750,41.00,,,16
28450,201705291800,42.00,44.00,39.00,18
28450,201705291820,41.00,,,16
28450,201705291850,41.00,,,16
28450,201705291900,40.00,,,14
28450,201705291920,39.00,,,13
28450,201705291950,37.00,,,9
28450,201705292000,38.00,,,11
28450,201705292020,37.00,,,9
28450,201705292050,36.00,,,7
28450,201705292100,37.00,,,9
28450,201705292120,36.00,,,7
28450,201705292150,36.00,,,7
28450,201705292200,35.00,,,5
28450,201705292220,34.00,,,4
28450,201705292250,32.00,,,0
28450,201705292300,33.00,,,2
28450,201705292320,32.00,,,0
28450,201705292350,32.00,,,0
28450,201705300000,33.00,,,2
28450,201705300020,32.00,,,0
28450,201705300050,32.00,,,0
28450,201705300100,32.00,,,0
28450,201705300120,30.00,,,-4
28450,201705300150,32.00,,,0
28450,201705300200,33.00,,,2
28450,201705300220,32.00,,,0
28450,201705300250,34.00,,,4
28450,201705300300,35.00,,,5
28450,201705300320,36.00,,,7
28450,201705300350,36.00,,,7
28450,201705300400,37.00,,,9
28450,201705300420,36.00,,,7
28450,201705300450,37.00,,,9
28450,201705300500,39.00,,,13
28450,201705300520,37.00,,,9
28450,201705300550,39.00,,,13
28450,201705300600,41.00,42.00,31.00,16
28450,201705300620,39.00,,,13
28450,201705300650,41.00,,,16
28450,201705300700,43.00,,,20
28450,201705300720,41.00,,,16
28450,201705300750,41.00,,,16
28450,201705300800,42.00,,,18
28450,201705300820,41.00,,,16
28450,201705300850,41.00,,,16
28450,201705300900,44.00,,,22
28450,201705300920,45.00,,,23
28450,201705300950,45.00,,,23
28450,201705301000,46.00,,,25
28450,201705301020,43.00,,,20
28450,201705301050,45.00,,,23
28450,201705301100,45.00,,,23
28450,201705301120,45.00,,,23
28450,201705301150,45.00,,,23
28450,201705301200,47.00,,,27
28450,201705301220,46.00,,,25
28450,201705301250,45.00,,,23
28450,201705301300,46.00,,,25
28450,201705301320,45.00,,,23
28450,201705301350,46.00,,,25
28450,201705301400,47.00,,,27
28450,201705301420,46.00,,,25
28450,201705301450,46.00,,,25
28450,201705301500,47.00,,,27
28450,201705301520,46.00,,,25
28450,201705301550,46.00,,,25
28450,201705301600,47.00,,,27
28450,201705301620,46.00,,,25
28450,201705301650,45.00,,,23
28450,201705301700,46.00,,,25
28450,201705301720,45.00,,,23
28450,201705301750,45.00,,,23
28450,201705301800,46.00,49.00,40.00,25
28450,201705301820,45.00,,,23
28450,201705301850,43.00,,,20
28450,201705301900,44.00,,,22
28450,201705301920,43.00,,,20
28450,201705301950,43.00,,,20
28450,201705302000,43.00,,,20
28450,201705302020,41.00,,,16
28450,201705302050,41.00,,,16
28450,201705302100,42.00,,,18
28450,201705302120,41.00,,,16
28450,201705302150,41.00,,,16
28450,201705302200,41.00,,,16
28450,201705302220,39.00,,,13
28450,201705302250,39.00,,,13
28450,201705302300,40.00,,,14
28450,201705302320,39.00,,,13
28450,201705302350,37.00,,,9
28450,201705310000,38.00,,,11
28450,201705310020,37.00,,,9
28450,201705310050,37.00,,,9
28450,201705310100,37.00,,,9
28450,201705310120,37.00,,,9
28450,201705310150,36.00,,,7
28450,201705310200,36.00,,,7
28450,201705310220,36.00,,,7
28450,201705310250,34.00,,,4
28450,201705310300,34.00,,,4
28450,201705310320,34.00,,,4
28450,201705310350,34.00,,,4
28450,201705310400,33.00,,,2
28450,201705310420,34.00,,,4
28450,201705310450,34.00,,,4
28450,201705310500,33.00,,,2
28450,201705310520,34.00,,,4
28450,201705310550,36.00,,,7
28450,201705310600,36.00,45.00,33.00,7
28450,201705310620,36.00,,,7
28450,201705310650,37.00,,,9
28450,201705310700,37.00,,,9
28450,201705310720,39.00,,,13
28450,201705310750,39.00,,,13
28450,201705310800,41.00,,,16
28450,201705310820,41.00,,,16
28450,201705310850,39.00,,,13
28450,201705310900,40.00,,,14
28450,201705310920,41.00,,,16
28450,201705310950,41.00,,,16
28450,201705311000,43.00,,,20
28450,201705311020,43.00,,,20
28450,201705311050,41.00,,,16
28450,201705311100,42.00,,,18
28450,201705311120,45.00,,,23
28450,201705311150,45.00,,,23
28450,201705311200,42.00,,,18
28450,201705311220,43.00,,,20
28450,201705311250,45.00,,,23
28450,201705311300,45.00,,,23
28450,201705311320,41.00,,,16
28450,201705311350,43.00,,,20
28450,201705311400,43.00,,,20
28450,201705311420,43.00,,,20
28450,201705311450,39.00,,,13
28450,201705311500,40.00,,,14
28450,201705311520,41.00,,,16
28450,201705311550,43.00,,,20
28450,201705311600,43.00,,,20
28450,201705311620,43.00,,,20
28450,201705311650,43.00,,,20
28450,201705311700,43.00,,,20
28450,201705311720,41.00,,,16
28450,201705311750,41.00,,,16
28450,201705311800,42.00,46.00,36.00,18
28450,201705311820,41.00,,,16
28450,201705311850,39.00,,,13
28450,201705311900,40.00,,,14
28450,201705311920,37.00,,,9
28450,201705311950,36.00,,,7
28450,201705312000,37.00,,,9
28450,201705312020,36.00,,,7
28450,201705312050,36.00,,,7
28450,201705312100,36.00,,,7
28450,201705312120,34.00,,,4
28450,201705312150,34.00,,,4
28450,201705312200,34.00,,,4
28450,201705312220,32.00,,,0
28450,201705312250,32.00,,,0
28450,201705312300,33.00,,,2
28450,201705312320,32.00,,,0
28450,201705312350,30.00,,,-4
28450,201706010000,32.00,,,0
28450,201706010020,30.00,,,-4
28450,201706010050,30.00,,,-4
28450,201706010100,31.00,,,-2
28450,201706010120,30.00,,,-4
28450,201706010150,30.00,,,-4
28450,201706010200,31.00,,,-2
28450,201706010220,30.00,,,-4
28450,201706010250,32.00,,,0
28450,201706010300,32.00,,,0
28450,201706010320,34.00,,,4
28450,201706010350,34.00,,,4
28450,201706010400,34.00,,,4
28450,201706010420,34.00,,,4
28450,201706010450,36.00,,,7
28450,201706010500,36.00,,,7
28450,201706010520,36.00,,,7
28450,201706010550,36.00,,,7
28450,201706010600,34.00,42.00,30.00,4
28450,201706010620,34.00,,,4
28450,201706010650,36.00,,,7
28450,201706010700,37.00,,,9
28450,201706010720,36.00,,,7
28450,201706010750,37.00,,,9
28450,201706010800,37.00,,,9
28450,201706010820,37.00,,,9
28450,201706010850,37.00,,,9
28450,201706010900,39.00,,,13
28450,201706010920,39.00,,,13
28450,201706010950,41.00,,,16
28450,201706011000,40.00,,,14
28450,201706011020,41.00,,,16
28450,201706011050,41.00,,,16
28450,201706011100,38.00,,,11
28450,201706011120,41.00,,,16
28450,201706011150,43.00,,,20
28450,201706011200,44.00,,,22
28450,201706011220,41.00,,,16
28450,201706011250,39.00,,,13
28450,201706011300,38.00,,,11
28450,201706011320,39.00,,,13
28450,201706011350,37.00,,,9
28450,201706011400,39.00,,,13
28450,201706011420,43.00,,,20
28450,201706011450,41.00,,,16
28450,201706011500,43.00,,,20
28450,201706011520,43.00,,,20
28450,201706011550,43.00,,,20
28450,201706011600,42.00,,,18
28450,201706011620,39.00,,,13
28450,201706011650,39.00,,,13
28450,201706011700,40.00,,,14
28450,201706011720,37.00,,,9
28450,201706011750,36.00,,,7
28450,201706011800,36.00,44.00,34.00,7
28450,201706011820,34.00,,,4
28450,201706011850,34.00,,,4
28450,201706011900,34.00,,,4
28450,201706011920,32.00,,,0
28450,201706011950,32.00,,,0
28450,201706012000,33.00,,,2
28450,201706012020,32.00,,,0
28450,201706012050,32.00,,,0
28450,201706012100,32.00,,,0
28450,201706012120,32.00,,,0
28450,201706012150,32.00,,,0
28450,201706012200,32.00,,,0
28450,201706012220,32.00,,,0
28450,201706012250,32.00,,,0
28450,201706012300,32.00,,,0
28450,201706012320,32.00,,,0
28450,201706012350,32.00,,,0
28450,201706020000,32.00,,,0
28450,201706020020,32.00,,,0
28450,201706020050,32.00,,,0
28450,201706020100,32.00,,,0
28450,201706020120,32.00,,,0
28450,201706020150,32.00,,,0
28450,201706020200,32.00,,,0
28450,201706020220,32.00,,,0
28450,201706020250,32.00,,,0
28450,201706020300,33.00,,,2
28450,201706020320,32.00,,,0
28450,201706020350,34.00,,,4
28450,201706020400,34.00,,,4
28450,201706020421,34.00,,,4
28450,201706020450,34.00,,,4
28450,201706020500,35.00,,,5
28450,201706020520,36.00,,,7
28450,201706020550,36.00,,,7
28450,201706020600,36.00,36.00,32.00,7
28450,201706020620,36.00,,,7
28450,201706020650,36.00,,,7
28450,201706020700,37.00,,,9
28450,201706020720,37.00,,,9
28450,201706020750,37.00,,,9
28450,201706020800,38.00,,,11
28450,201706020820,37.00,,,9
28450,201706020850,39.00,,,13
28450,201706020900,39.00,,,13
28450,201706020920,39.00,,,13
28450,201706020950,39.00,,,13
28450,201706021000,41.00,,,16
28450,201706021020,41.00,,,16
28450,201706021050,37.00,,,9
28450,201706021100,40.00,,,14
28450,201706021120,41.00,,,16
28450,201706021150,41.00,,,16
28450,201706021200,40.00,,,14
28450,201706021220,41.00,,,16
28450,201706021250,43.00,,,20
28450,201706021300,43.00,,,20
28450,201706021320,41.00,,,16
28450,201706021350,43.00,,,20
28450,201706021400,42.00,,,18
28450,201706021420,41.00,,,16
28450,201706021450,39.00,,,13
28450,201706021500,40.00,,,14
28450,201706021520,39.00,,,13
28450,201706021550,39.00,,,13
28450,201706021600,38.00,,,11
28450,201706021620,37.00,,,9
28450,201706021650,37.00,,,9
28450,201706021700,38.00,,,11
28450,201706021720,37.00,,,9
28450,201706021750,37.00,,,9
28450,201706021800,38.00,43.00,36.00,11
28450,201706021820,37.00,,,9
28450,201706021850,37.00,,,9
28450,201706021900,37.00,,,9
28450,201706021920,36.00,,,7
28450,201706021950,36.00,,,7
28450,201706022000,36.00,,,7
28450,201706022020,36.00,,,7
28450,201706022050,36.00,,,7
28450,201706022100,36.00,,,7
28450,201706022120,36.00,,,7
28450,201706022150,36.00,,,7
28450,201706022200,36.00,,,7
28450,201706022220,36.00,,,7
28450,201706022250,36.00,,,7
28450,201706022300,36.00,,,7
28450,201706022320,36.00,,,7
28450,201706022350,36.00,,,7
28450,201706030000,35.00,,,5
28450,201706030020,36.00,,,7
28450,201706030050,36.00,,,7
28450,201706030100,35.00,,,5
28450,201706030120,36.00,,,7
28450,201706030150,36.00,,,7
28450,201706030200,35.00,,,5
28450,201706030220,36.00,,,7
28450,201706030250,34.00,,,4
28450,201706030300,35.00,,,5
28450,201706030320,36.00,,,7
28450,201706030350,36.00,,,7
28450,201706030400,36.00,,,7
28450,201706030420,36.00,,,7
28450,201706030450,36.00,,,7
28450,201706030500,36.00,,,7
28450,201706030520,36.00,,,7
28450,201706030550,36.00,,,7
28450,201706030600,36.00,38.00,35.00,7
28450,201706030620,36.00,,,7
28450,201706030650,37.00,,,9
28450,201706030700,37.00,,,9
28450,201706030720,36.00,,,7
28450,201706030750,37.00,,,9
28450,201706030800,38.00,,,11
28450,201706030820,39.00,,,13
28450,201706030850,37.00,,,9
28450,201706030900,38.00,,,11
28450,201706030920,37.00,,,9
28450,201706030950,39.00,,,13
28450,201706031000,38.00,,,11
28450,201706031020,39.00,,,13
28450,201706031050,39.00,,,13
28450,201706031100,40.00,,,14
28450,201706031120,39.00,,,13
28450,201706031150,41.00,,,16
28450,201706031200,41.00,,,16
28450,201706031220,41.00,,,16
28450,201706031250,43.00,,,20
28450,201706031300,42.00,,,18
28450,201706031320,41.00,,,16
28450,201706031350,43.00,,,20
28450,201706031400,43.00,,,20
28450,201706031420,41.00,,,16
28450,201706031450,41.00,,,16
28450,201706031500,42.00,,,18
28450,201706031520,41.00,,,16
28450,201706031550,41.00,,,16
28450,201706031600,42.00,,,18
28450,201706031620,41.00,,,16
28450,201706031650,41.00,,,16
28450,201706031700,42.00,,,18
28450,201706031720,41.00,,,16
28450,201706031750,41.00,,,16
28450,201706031800,41.00,43.00,35.00,16
28450,201706031820,41.00,,,16
28450,201706031850,41.00,,,16
28450,201706031900,40.00,,,14
28450,201706031920,39.00,,,13
28450,201706031950,39.00,,,13
28450,201706032000,39.00,,,13
28450,201706032020,37.00,,,9
28450,201706032050,37.00,,,9
28450,201706032100,37.00,,,9
28450,201706032120,36.00,,,7
28450,201706032150,37.00,,,9
28450,201706032200,37.00,,,9
28450,201706032220,36.00,,,7
28450,201706032250,36.00,,,7
28450,201706032300,37.00,,,9
28450,201706032320,36.00,,,7
28450,201706032350,36.00,,,7
28450,201706040000,36.00,,,7
28450,201706040020,36.00,,,7
28450,201706040050,36.00,,,7
28450,201706040100,36.00,,,7
28450,201706040120,36.00,,,7
28450,201706040150,36.00,,,7
28450,201706040200,37.00,,,9
28450,201706040220,36.00,,,7
28450,201706040250,36.00,,,7
28450,201706040300,36.00,,,7
28450,201706040320,36.00,,,7
28450,201706040350,36.00,,,7
28450,201706040400,37.00,,,9
28450,201706040420,37.00,,,9
28450,201706040450,37.00,,,9
28450,201706040500,37.00,,,9
28450,201706040520,37.00,,,9
28450,201706040550,37.00,,,9
28450,201706040600,37.00,41.00,36.00,9
28450,201706040620,37.00,,,9
28450,201706040650,37.00,,,9
28450,201706040700,38.00,,,11
28450,201706040720,37.00,,,9
28450,201706040750,36.00,,,7
28450,201706040800,36.00,,,7
28450,201706040820,37.00,,,9
28450,201706040850,37.00,,,9
28450,201706040900,37.00,,,9
28450,201706040920,37.00,,,9
28450,201706040950,37.00,,,9
28450,201706041000,38.00,,,11
28450,201706041020,39.00,,,13
28450,201706041050,39.00,,,13
28450,201706041100,40.00,,,14
28450,201706041120,41.00,,,16
28450,201706041150,41.00,,,16
28450,201706041200,42.00,,,18
28450,201706041220,41.00,,,16
28450,201706041250,41.00,,,16
28450,201706041300,42.00,,,18
28450,201706041320,43.00,,,20
28450,201706041350,43.00,,,20
28450,201706041400,42.00,,,18
28450,201706041420,41.00,,,16
28450,201706041450,43.00,,,20
28450,201706041500,43.00,,,20
28450,201706041520,43.00,,,20
28450,201706041550,41.00,,,16
28450,201706041600,42.00,,,18
28450,201706041620,43.00,,,20
28450,201706041650,41.00,,,16
28450,201706041700,42.00,,,18
28450,201706041720,41.00,,,16
28450,201706041750,41.00,,,16
28450,201706041800,41.00,43.00,36.00,16
28450,201706041820,39.00,,,13
28450,201706041850,39.00,,,13
28450,201706041900,40.00,,,14
28450,201706041920,39.00,,,13
28450,201706041950,39.00,,,13
28450,201706042000,40.00,,,14
28450,201706042020,39.00,,,13
28450,201706042050,37.00,,,9
28450,201706042100,38.00,,,11
28450,201706042120,37.00,,,9
28450,201706042150,36.00,,,7
28450,201706042200,36.00,,,7
28450,201706042220,36.00,,,7
28450,201706042250,36.00,,,7
28450,201706042300,36.00,,,7
28450,201706042320,36.00,,,7
28450,201706042350,36.00,,,7
28450,201706050000,35.00,,,5
28450,201706050020,36.00,,,7
28450,201706050050,36.00,,,7
28450,201706050100,36.00,,,7
28450,201706050120,36.00,,,7
28450,201706050150,36.00,,,7
28450,201706050200,36.00,,,7
28450,201706050220,36.00,,,7
28450,201706050250,36.00,,,7
28450,201706050300,37.00,,,9
28450,201706050320,37.00,,,9
28450,201706050350,37.00,,,9
28450,201706050400,38.00,,,11
28450,201706050420,37.00,,,9
28450,201706050450,39.00,,,13
28450,201706050500,39.00,,,13
28450,201706050520,39.00,,,13
28450,201706050550,37.00,,,9
28450,201706050600,39.00,42.00,35.00,13
28450,201706050620,39.00,,,13
28450,201706050650,39.00,,,13
28450,201706050700,41.00,,,16
28450,201706050720,43.00,,,20
28450,201706050750,43.00,,,20
28450,201706050800,43.00,,,20
28450,201706050820,43.00,,,20
28450,201706050850,45.00,,,23
28450,201706050900,44.00,,,22
28450,201706050920,45.00,,,23
28450,201706050950,45.00,,,23
28450,201706051000,46.00,,,25
28450,201706051020,48.00,,,29
28450,201706051050,48.00,,,29
28450,201706051100,48.00,,,29
28450,201706051120,48.00,,,29
28450,201706051150,50.00,,,32
28450,201706051200,51.00,,,34
28450,201706051220,50.00,,,32
28450,201706051250,50.00,,,32
28450,201706051300,52.00,,,36
28450,201706051320,52.00,,,36
28450,201706051350,54.00,,,40
28450,201706051400,52.00,,,36
28450,201706051420,52.00,,,36
28450,201706051450,54.00,,,40
28450,201706051500,53.00,,,38
28450,201706051520,52.00,,,36
28450,201706051550,54.00,,,40
28450,201706051600,53.00,,,38
28450,201706051620,52.00,,,36
28450,201706051650,52.00,,,36
28450,201706051700,52.00,,,36
28450,201706051720,52.00,,,36
28450,201706051750,50.00,,,32
28450,201706051800,50.00,53.00,39.00,32
28450,201706051820,50.00,,,32
28450,201706051850,50.00,,,32
28450,201706051900,49.00,,,31
28450,201706051920,48.00,,,29
28450,201706051950,48.00,,,29
28450,201706052000,46.00,,,25
28450,201706052020,46.00,,,25
28450,201706052050,46.00,,,25
28450,201706052100,45.00,,,23
28450,201706052120,46.00,,,25
28450,201706052150,46.00,,,25
28450,201706052200,46.00,,,25
28450,201706052220,46.00,,,25
28450,201706052250,46.00,,,25
28450,201706052300,46.00,,,25
28450,201706052320,45.00,,,23
28450,201706052350,45.00,,,23
28450,201706060000,43.00,,,20
28450,201706060020,43.00,,,20
28450,201706060050,43.00,,,20
28450,201706060100,42.00,,,18
28450,201706060120,43.00,,,20
28450,201706060150,45.00,,,23
28450,201706060200,43.00,,,20
28450,201706060220,45.00,,,23
28450,201706060250,46.00,,,25
28450,201706060300,46.00,,,25
28450,201706060320,46.00,,,25
28450,201706060350,48.00,,,29
28450,201706060400,48.00,,,29
28450,201706060420,48.00,,,29
28450,201706060450,48.00,,,29
28450,201706060500,49.00,,,31
28450,201706060520,48.00,,,29
28450,201706060550,50.00,,,32
28450,201706060600,49.00,51.00,42.00,31
28450,201706060620,48.00,,,29
28450,201706060650,48.00,,,29
28450,201706060700,48.00,,,29
28450,201706060720,48.00,,,29
28450,201706060750,48.00,,,29
28450,201706060800,49.00,,,31
28450,201706060820,50.00,,,32
28450,201706060850,50.00,,,32
28450,201706060900,50.00,,,32
28450,201706060920,50.00,,,32
28450,201706060950,50.00,,,32
28450,201706061000,50.00,,,32
28450,201706061020,50.00,,,32
28450,201706061050,50.00,,,32
28450,201706061100,50.00,,,32
28450,201706061120,52.00,,,36
28450,201706061150,50.00,,,32
28450,201706061200,50.00,,,32
28450,201706061220,50.00,,,32
28450,201706061250,50.00,,,32
28450,201706061300,50.00,,,32
28450,201706061320,50.00,,,32
28450,201706061350,50.00,,,32
28450,201706061400,51.00,,,34
28450,201706061420,50.00,,,32
28450,201706061450,52.00,,,36
28450,201706061500,53.00,,,38
28450,201706061520,54.00,,,40
28450,201706061550,52.00,,,36
28450,201706061600,53.00,,,38
28450,201706061620,54.00,,,40
28450,201706061650,54.00,,,40
28450,201706061700,54.00,,,40
28450,201706061720,54.00,,,40
28450,201706061750,54.00,,,40
28450,201706061800,54.00,54.00,48.00,40
28450,201706061820,54.00,,,40
28450,201706061850,54.00,,,40
28450,201706061900,53.00,,,38
28450,201706061920,52.00,,,36
28450,201706061950,52.00,,,36
28450,201706062000,51.00,,,34
28450,201706062020,50.00,,,32
28450,201706062050,48.00,,,29
28450,201706062100,49.00,,,31
28450,201706062120,48.00,,,29
28450,201706062150,46.00,,,25
28450,201706062200,47.00,,,27
28450,201706062220,48.00,,,29
28450,201706062250,45.00,,,23
28450,201706062300,47.00,,,27
28450,201706062320,46.00,,,25
28450,201706062350,46.00,,,25
28450,201706070000,47.00,,,27
28450,201706070020,46.00,,,25
28450,201706070050,46.00,,,25
28450,201706070100,47.00,,,27
28450,201706070120,46.00,,,25
28450,201706070150,46.00,,,25
28450,201706070200,48.00,,,29
28450,201706070220,48.00,,,29
28450,201706070250,48.00,,,29
28450,201706070300,49.00,,,31
28450,201706070320,50.00,,,32
28450,201706070350,52.00,,,36
28450,201706070400,52.00,,,36
28450,201706070420,52.00,,,36
28450,201706070450,54.00,,,40
28450,201706070500,55.00,,,41
28450,201706070520,55.00,,,41
28450,201706070550,55.00,,,41
28450,201706070600,57.00,57.00,46.00,45
28450,201706070620,57.00,,,45
28450,201706070650,59.00,,,49
28450,201706070700,60.00,,,50
28450,201706070720,59.00,,,49
28450,201706070750,63.00,,,56
28450,201706070800,62.00,,,54
28450,201706070820,63.00,,,56
28450,201706070850,63.00,,,56
28450,201706070900,64.00,,,58
28450,201706070920,64.00,,,58
28450,201706070950,64.00,,,58
28450,201706071000,65.00,,,59
28450,201706071020,64.00,,,58
28450,201706071050,66.00,,,61
28450,201706071100,67.00,,,63
28450,201706071120,68.00,,,65
28450,201706071150,68.00,,,65
28450,201706071200,67.00,,,63
28450,201706071220,68.00,,,65
28450,201706071250,68.00,,,65
28450,201706071300,68.00,,,65
28450,201706071320,68.00,,,65
28450,201706071350,68.00,,,65
28450,201706071400,69.00,,,67
28450,201706071420,70.00,,,68
28450,201706071450,70.00,,,68
28450,201706071500,69.00,,,67
28450,201706071520,70.00,,,68
28450,201706071550,70.00,,,68
28450,201706071600,69.00,,,67
28450,201706071620,70.00,,,68
28450,201706071650,70.00,,,68
28450,201706071700,69.00,,,67
28450,201706071720,70.00,,,68
28450,201706071750,70.00,,,68
28450,201706071800,69.00,69.00,57.00,67
28450,201706071820,68.00,,,65
28450,201706071850,68.00,,,65
28450,201706071900,67.00,,,63
28450,201706071920,66.00,,,61
28450,201706071950,64.00,,,58
28450,201706072000,65.00,,,59
28450,201706072020,64.00,,,58
28450,201706072050,63.00,,,56
28450,201706072100,62.00,,,54
28450,201706072120,63.00,,,56
28450,201706072150,61.00,,,52
28450,201706072200,58.00,,,47
28450,201706072220,59.00,,,49
28450,201706072250,59.00,,,49
28450,201706072300,56.00,,,43
28450,201706072320,55.00,,,41
28450,201706072350,55.00,,,41
28450,201706080000,55.00,,,41
28450,201706080020,54.00,,,40
28450,201706080050,55.00,,,41
28450,201706080100,54.00,,,40
28450,201706080120,55.00,,,41
28450,201706080150,55.00,,,41
28450,201706080200,56.00,,,43
28450,201706080220,55.00,,,41
28450,201706080250,57.00,,,45
28450,201706080300,58.00,,,47
28450,201706080320,57.00,,,45
28450,201706080350,59.00,,,49
28450,201706080400,61.00,,,52
28450,201706080420,61.00,,,52
28450,201706080450,61.00,,,52
28450,201706080500,64.00,,,58
28450,201706080520,63.00,,,56
28450,201706080550,64.00,,,58
28450,201706080600,66.00,69.00,54.00,61
28450,201706080620,66.00,,,61
28450,201706080650,66.00,,,61
28450,201706080700,67.00,,,63
28450,201706080720,68.00,,,65
28450,201706080750,70.00,,,68
28450,201706080800,68.00,,,65
28450,201706080820,68.00,,,65
28450,201706080850,68.00,,,65
28450,201706080900,69.00,,,67
28450,201706080920,70.00,,,68
28450,201706080950,70.00,,,68
28450,201706081000,70.00,,,68
28450,201706081020,70.00,,,68
28450,201706081050,70.00,,,68
28450,201706081100,71.00,,,70
28450,201706081120,72.00,,,72
28450,201706081150,72.00,,,72
28450,201706081200,72.00,,,72
28450,201706081220,72.00,,,72
28450,201706081250,73.00,,,74
28450,201706081300,73.00,,,74
28450,201706081320,73.00,,,74
28450,201706081350,73.00,,,74
28450,201706081400,73.00,,,74
28450,201706081420,73.00,,,74
28450,201706081450,73.00,,,74
28450,201706081500,73.00,,,74
28450,201706081520,73.00,,,74
28450,201706081550,72.00,,,72
28450,201706081600,72.00,,,72
28450,201706081620,72.00,,,72
28450,201706081650,72.00,,,72
28450,201706081700,72.00,,,72
28450,201706081720,72.00,,,72
28450,201706081750,72.00,,,72
28450,201706081800,71.00,73.00,66.00,70
28450,201706081820,70.00,,,68
28450,201706081850,70.00,,,68
28450,201706081900,68.00,,,65
28450,201706081920,68.00,,,65
28450,201706081950,66.00,,,61
28450,201706082000,65.00,,,59
28450,201706082020,64.00,,,58
28450,201706082050,63.00,,,56
28450,201706082100,63.00,,,56
28450,201706082120,63.00,,,56
28450,201706082150,61.00,,,52
28450,201706082200,60.00,,,50
28450,201706082220,59.00,,,49
28450,201706082250,59.00,,,49
28450,201706082300,58.00,,,47
28450,201706082320,59.00,,,49
28450,201706082350,57.00,,,45
28450,201706090000,56.00,,,43
28450,201706090020,57.00,,,45
28450,201706090050,55.00,,,41
28450,201706090100,55.00,,,41
28450,201706090120,55.00,,,41
28450,201706090150,55.00,,,41
28450,201706090200,56.00,,,43
28450,201706090220,55.00,,,41
28450,201706090250,57.00,,,45
28450,201706090300,57.00,,,45
28450,201706090320,57.00,,,45
28450,201706090350,59.00,,,49
28450,201706090400,59.00,,,49
28450,201706090420,59.00,,,49
28450,201706090450,61.00,,,52
28450,201706090500,62.00,,,54
28450,201706090520,63.00,,,56
28450,201706090550,64.00,,,58
28450,201706090600,65.00,71.00,55.00,59
28450,201706090620,64.00,,,58
28450,201706090650,68.00,,,65
28450,201706090700,68.00,,,65
28450,201706090720,68.00,,,65
28450,201706090750,68.00,,,65
28450,201706090800,68.00,,,65
28450,201706090820,68.00,,,65
28450,201706090850,70.00,,,68
28450,201706090900,70.00,,,68
28450,201706090920,70.00,,,68
28450,201706090950,72.00,,,72
28450,201706091000,72.00,,,72
